fecha,sede_id,ciudad,departamento,macrozona,fase_campania,festival_abierto_flag,fin_de_semana_flag,lluvia_flag,promocion_activa_flag,inversion_publicitaria_soles,vistas_video_miles,entradas_vendidas,ventas_soles
2026-06-12,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,917.12,17.94,118,4180.57
2026-06-12,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,0,752.03,18.27,114,4082.6
2026-06-12,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,0,821.96,17.45,119,4126.16
2026-06-13,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,1094.16,22.36,693,22412.3
2026-06-13,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,650.81,20.56,407,13228.91
2026-06-13,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,696.63,16.79,308,10174.56
2026-06-13,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,1,1,717.72,15.59,258,8199.85
2026-06-13,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,716.24,19.55,345,11399.01
2026-06-13,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,836.91,23.53,439,14406.65
2026-06-13,SED-07,Puno,Puno,Sierra,Después del video,1,1,1,1,710.95,17.26,238,7938.25
2026-06-13,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,0,1,749.27,15.21,224,7613.57
2026-06-13,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,0,1,770.35,20.94,281,9572.67
2026-06-13,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,1,1,733.96,15.15,188,6475.98
2026-06-13,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,1,1,673.85,14.9,193,6467.81
2026-06-13,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,0,1,749.12,20.73,192,6304.66
2026-06-14,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,1114.63,21.33,634,21729.52
2026-06-14,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,644.77,15.84,306,10362.06
2026-06-14,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,603.71,14.48,343,11254.5
2026-06-14,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,1,1,722.7,18.07,292,9296.31
2026-06-14,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,681.64,18.88,345,11430.29
2026-06-14,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,788.61,23.1,381,12691.65
2026-06-14,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,847.76,20.77,265,8829.32
2026-06-14,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,1,1,687.12,17.31,184,5896.99
2026-06-14,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,0,1,624.32,16.29,249,8327.55
2026-06-14,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,1,1,627.23,18.68,194,6382.81
2026-06-14,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,1,1,681.17,17.76,261,8972.26
2026-06-14,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,1,1,679.91,16.14,165,5533.53
2026-06-15,SED-01,Lima,Lima,Costa,Después del video,1,0,0,1,995.72,24.84,439,14285.02
2026-06-15,SED-02,Piura,Piura,Costa,Después del video,1,0,1,0,671.32,19.1,169,5859.47
2026-06-15,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,590.4,16.55,190,6800.41
2026-06-15,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,1,0,615.05,13.38,147,5210.06
2026-06-15,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,0,706.02,14.42,206,7154.5
2026-06-15,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,814.38,28.84,217,7642.14
2026-06-15,SED-07,Puno,Puno,Sierra,Después del video,1,0,1,1,685.95,14.91,162,5529.17
2026-06-15,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,1,710.8,17.28,127,4327.55
2026-06-15,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,717.53,18.54,283,9478.02
2026-06-15,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,528.73,15.99,172,6131.56
2026-06-15,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,0,455.8,12.24,125,4427.23
2026-06-15,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,614.17,19.85,130,4718.82
2026-06-16,SED-01,Lima,Lima,Costa,Después del video,1,0,0,1,900.26,23.86,485,16841.3
2026-06-16,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,733.96,16.98,189,6748.45
2026-06-16,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,514.09,14.2,194,6858.97
2026-06-16,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,795.25,19.21,196,6794.96
2026-06-16,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,0,645.95,17.1,177,6239.39
2026-06-16,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,640.19,19.81,220,7591.18
2026-06-16,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,685.27,16.83,138,4801.48
2026-06-16,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,692.41,19.2,152,5298.07
2026-06-16,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,633.0,19.34,157,5540.07
2026-06-16,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,726.01,13.25,129,4628.44
2026-06-16,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,0,766.31,21.42,162,5638.85
2026-06-16,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,645.12,15.44,102,3706.91
2026-06-17,SED-01,Lima,Lima,Costa,Después del video,1,0,0,1,888.7,22.16,517,17373.1
2026-06-17,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,666.72,14.39,207,6966.42
2026-06-17,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,1,0,937.87,18.78,145,5099.24
2026-06-17,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,479.69,16.28,140,4898.55
2026-06-17,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,813.03,16.71,229,8033.55
2026-06-17,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,1,0,693.89,21.43,182,6442.88
2026-06-17,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,1,775.02,18.29,207,6624.89
2026-06-17,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,605.73,18.06,129,4384.46
2026-06-17,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,703.65,11.82,141,5077.24
2026-06-17,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,655.48,16.72,107,3819.69
2026-06-17,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,1,882.69,19.62,160,5475.28
2026-06-17,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,1,724.98,15.48,143,4761.46
2026-06-18,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,1039.43,21.79,534,18596.65
2026-06-18,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,802.35,13.77,282,9833.42
2026-06-18,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,1,738.34,18.68,286,9108.38
2026-06-18,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,1,934.06,19.58,193,6513.13
2026-06-18,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,0,570.73,15.48,182,6427.82
2026-06-18,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,1,635.54,17.11,268,9056.53
2026-06-18,SED-07,Puno,Puno,Sierra,Después del video,1,0,1,1,725.69,17.86,156,5125.26
2026-06-18,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,668.56,16.81,138,4796.6
2026-06-18,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,685.42,21.54,170,6170.61
2026-06-18,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,1,694.34,14.09,154,5115.25
2026-06-18,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,715.84,14.37,142,5125.79
2026-06-18,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,659.11,18.03,120,4359.9
2026-06-19,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,929.32,23.84,415,15001.21
2026-06-19,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,820.59,17.93,198,7110.59
2026-06-19,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,1,414.28,14.58,221,7591.83
2026-06-19,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,792.62,17.13,176,6191.23
2026-06-19,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,813.45,18.82,239,8711.27
2026-06-19,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,681.96,24.68,220,7855.31
2026-06-19,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,783.94,17.9,148,5261.79
2026-06-19,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,665.46,16.46,137,4801.48
2026-06-19,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,1,0,902.05,19.48,149,5199.83
2026-06-19,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,1,758.02,19.07,163,5616.3
2026-06-19,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,1,717.83,15.32,136,4625.33
2026-06-19,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,0,645.07,17.55,105,3654.35
2026-06-20,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,672.59,23.17,609,19728.24
2026-06-20,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,575.53,15.71,263,8480.04
2026-06-20,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,620.93,14.95,345,11552.04
2026-06-20,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,720.09,17.95,376,13057.13
2026-06-20,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,691.67,18.46,307,10414.77
2026-06-20,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,776.29,24.92,416,14030.17
2026-06-20,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,584.44,17.44,256,8559.69
2026-06-20,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,1,1,731.46,14.48,198,6669.35
2026-06-20,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,0,1,859.68,16.46,285,9643.98
2026-06-20,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,0,1,506.73,14.1,168,5969.86
2026-06-20,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,0,1,551.83,19.25,240,7662.36
2026-06-20,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,0,1,678.03,18.16,161,5391.02
2026-06-21,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,939.0,26.49,663,22398.72
2026-06-21,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,853.2,15.09,377,12638.69
2026-06-21,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,1,1,679.13,17.5,247,8831.53
2026-06-21,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,535.33,18.49,250,8588.23
2026-06-21,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,691.06,16.33,278,9063.6
2026-06-21,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,700.29,21.37,338,10930.43
2026-06-21,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,748.41,18.59,236,8099.35
2026-06-21,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,0,1,830.75,21.82,205,6619.71
2026-06-21,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,1,1,659.42,14.79,291,9605.36
2026-06-21,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,0,1,633.0,15.91,187,6179.67
2026-06-21,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,1,1,748.28,18.06,192,6516.6
2026-06-21,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,1,1,809.57,14.57,194,6363.08
2026-06-22,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,780.11,21.27,448,15564.63
2026-06-22,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,709.85,13.6,198,6722.43
2026-06-22,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,784.64,16.34,212,7352.71
2026-06-22,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,888.21,19.95,188,6586.56
2026-06-22,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,1,745.55,20.33,196,6635.16
2026-06-22,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,745.62,23.64,223,8021.85
2026-06-22,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,640.2,12.32,153,5316.8
2026-06-22,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,842.89,18.93,145,5337.4
2026-06-22,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,958.24,20.26,171,5939.73
2026-06-22,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,0,875.85,15.23,106,3904.72
2026-06-22,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,720.43,14.74,167,5744.87
2026-06-22,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,0,786.39,18.53,105,3742.46
2026-06-23,SED-01,Lima,Lima,Costa,Después del video,1,0,0,1,918.52,25.04,460,15388.14
2026-06-23,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,618.0,16.75,270,8980.41
2026-06-23,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,764.02,15.46,236,8304.47
2026-06-23,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,731.69,21.99,143,5105.53
2026-06-23,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,0,669.35,17.08,188,6744.04
2026-06-23,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,1,1,583.13,23.61,269,9131.25
2026-06-23,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,648.03,19.51,148,5439.86
2026-06-23,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,637.71,14.34,94,3336.22
2026-06-23,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,1,0,732.12,20.24,129,4483.88
2026-06-23,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,1,645.79,10.92,122,3808.4
2026-06-23,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,1,722.8,15.96,185,6460.63
2026-06-23,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,1,700.54,19.57,142,4812.42
2026-06-24,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,788.24,17.88,422,15266.55
2026-06-24,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,606.8,19.36,242,7942.56
2026-06-24,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,700.68,14.06,278,9765.01
2026-06-24,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,1,842.87,11.37,223,7589.32
2026-06-24,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,1,779.49,22.17,246,8186.68
2026-06-24,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,963.18,22.63,274,9627.0
2026-06-24,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,1,746.59,17.13,174,5912.35
2026-06-24,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,1,689.86,15.06,150,4924.13
2026-06-24,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,832.38,13.81,179,5870.37
2026-06-24,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,1,715.32,17.03,122,4066.82
2026-06-24,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,1,627.29,15.61,204,6780.11
2026-06-24,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,722.86,22.61,143,4994.86
2026-06-25,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,860.46,26.18,363,12974.89
2026-06-25,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,643.19,18.44,193,6786.92
2026-06-25,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,698.2,17.15,192,6771.88
2026-06-25,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,726.88,10.91,169,6174.06
2026-06-25,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,799.91,16.31,247,8866.07
2026-06-25,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,833.28,23.02,234,8385.11
2026-06-25,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,893.13,19.53,168,6055.7
2026-06-25,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,0,544.11,14.99,115,3994.17
2026-06-25,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,633.99,18.79,138,4861.87
2026-06-25,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,0,783.37,17.16,101,3653.82
2026-06-25,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,1,704.82,15.9,152,5158.0
2026-06-25,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,0,773.87,19.81,144,5115.03
2026-06-26,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,951.09,24.44,412,14273.25
2026-06-26,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,643.16,13.15,207,7361.87
2026-06-26,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,1,543.44,13.65,277,9369.32
2026-06-26,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,593.23,19.12,201,7127.03
2026-06-26,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,1,874.54,18.16,292,9429.68
2026-06-26,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,844.52,23.34,271,9110.63
2026-06-26,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,594.17,15.88,161,5753.68
2026-06-26,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,1,576.67,15.86,142,4694.8
2026-06-26,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,1,1,740.87,13.89,175,5585.61
2026-06-26,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,655.88,20.88,116,4154.66
2026-06-26,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,556.86,16.28,137,4929.29
2026-06-26,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,1,728.49,16.46,113,3579.35
2026-06-27,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,919.55,19.56,648,21510.92
2026-06-27,SED-02,Piura,Piura,Costa,Después del video,1,1,1,1,575.16,15.98,273,9137.99
2026-06-27,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,712.74,17.92,360,12348.25
2026-06-27,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,816.61,21.27,294,9804.96
2026-06-27,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,1,1,615.62,17.21,266,8943.64
2026-06-27,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,827.38,26.96,432,14060.76
2026-06-27,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,716.44,19.33,241,8310.57
2026-06-27,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,0,1,695.58,17.21,190,6548.93
2026-06-27,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,1,1,665.55,15.23,288,9900.66
2026-06-27,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,1,1,648.65,19.38,260,8626.5
2026-06-27,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,1,1,628.39,17.29,233,7890.13
2026-06-27,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,0,1,668.11,15.48,202,6574.16
2026-06-28,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,817.65,23.31,631,21477.57
2026-06-28,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,921.69,25.24,353,11981.64
2026-06-28,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,655.4,16.17,349,11509.28
2026-06-28,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,618.9,15.97,312,10524.25
2026-06-28,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,1,1,928.15,14.65,382,12556.48
2026-06-28,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,658.16,21.66,458,15539.49
2026-06-28,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,535.62,17.94,269,8817.74
2026-06-28,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,0,1,739.85,15.75,164,5343.69
2026-06-28,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,0,1,643.9,17.87,256,8304.29
2026-06-28,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,1,1,730.26,18.3,195,6588.69
2026-06-28,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,1,1,541.86,12.92,160,5366.78
2026-06-28,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,0,1,476.83,15.91,215,7461.97
2026-06-29,SED-01,Lima,Lima,Costa,Después del video,1,0,0,1,746.98,21.56,533,18789.51
2026-06-29,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,697.0,11.5,187,6449.54
2026-06-29,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,664.99,15.31,199,6921.63
2026-06-29,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,1,1,617.38,18.11,176,5788.57
2026-06-29,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,1,487.47,13.76,283,9263.0
2026-06-29,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,1,825.05,23.48,234,7644.74
2026-06-29,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,692.25,12.49,151,5191.81
2026-06-29,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,0,740.13,15.0,119,4190.58
2026-06-29,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,841.58,17.9,203,7247.03
2026-06-29,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,0,589.0,14.86,94,3386.85
2026-06-29,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,0,735.6,20.05,131,4583.44
2026-06-29,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,1,605.9,14.65,113,3795.95
2026-06-30,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,1023.73,29.93,361,12939.98
2026-06-30,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,877.59,16.22,207,7063.51
2026-06-30,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,529.94,15.69,204,7377.05
2026-06-30,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,675.27,16.13,189,6704.41
2026-06-30,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,755.73,13.14,192,6970.64
2026-06-30,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,1,1,597.96,20.98,220,7336.05
2026-06-30,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,692.21,18.5,172,6079.86
2026-06-30,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,0,391.48,13.63,105,3597.0
2026-06-30,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,603.92,15.03,221,7011.87
2026-06-30,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,1,756.92,16.98,166,5425.22
2026-06-30,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,1,823.98,21.19,157,5157.57
2026-06-30,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,1,737.74,15.86,95,3113.04
