envio_id,fecha_envio,semana_inicio,sede_id,ciudad,departamento,macrozona,transportista,vehiculo,distancia_km,lluvia_flag,lluvia_mm,minutos_objetivo,minutos_reales,tardanza_flag,bultos,costo_soles
ENV-00623,2026-04-15,2026-04-13,SED-06,Cusco,Cusco,Sierra,Apu Express,Moto,254.7,0,0.0,322.4,316.6,0,17,586.16
ENV-00624,2026-04-16,2026-04-13,SED-06,Cusco,Cusco,Sierra,Apu Express,Moto,23.0,0,0.0,79.1,84.6,0,12,153.6
ENV-00625,2026-04-15,2026-04-13,SED-07,Puno,Puno,Sierra,Río Rápido,Van,83.8,0,0.0,159.8,168.3,0,20,287.92
ENV-00626,2026-04-13,2026-04-13,SED-07,Puno,Puno,Sierra,Costa Norte,Camión,15.4,0,0.0,76.8,84.1,0,7,124.36
ENV-00627,2026-04-13,2026-04-13,SED-07,Puno,Puno,Sierra,Río Rápido,Van,108.9,0,0.0,191.1,267.2,1,18,326.77
ENV-00628,2026-04-15,2026-04-13,SED-07,Puno,Puno,Sierra,Río Rápido,Camión,62.1,0,0.0,143.1,188.0,1,33,289.01
ENV-00629,2026-04-13,2026-04-13,SED-07,Puno,Puno,Sierra,Apu Express,Van,192.8,0,0.0,296.0,264.0,0,34,527.5
ENV-00630,2026-04-13,2026-04-13,SED-07,Puno,Puno,Sierra,Costa Norte,Moto,67.2,0,0.0,125.5,159.3,1,28,282.69
ENV-00631,2026-04-14,2026-04-13,SED-07,Puno,Puno,Sierra,Apu Express,Moto,73.2,0,0.0,131.9,116.6,0,12,243.97
ENV-00632,2026-04-17,2026-04-13,SED-07,Puno,Puno,Sierra,Apu Express,Van,57.3,0,0.0,126.6,118.8,0,15,224.56
ENV-00633,2026-04-19,2026-04-13,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,36.1,0,0.0,100.1,131.9,1,17,192.61
ENV-00634,2026-04-14,2026-04-13,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,54.0,0,0.0,122.4,119.8,0,26,252.73
ENV-00635,2026-04-16,2026-04-13,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,195.7,0,0.0,299.7,309.7,0,27,511.02
ENV-00636,2026-04-18,2026-04-13,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Camión,212.9,1,35.9,357.4,510.8,1,35,611.78
ENV-00637,2026-04-19,2026-04-13,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,105.9,0,0.0,187.4,189.5,0,11,299.8
ENV-00638,2026-04-18,2026-04-13,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Moto,46.6,0,0.0,103.9,115.3,0,19,217.75
ENV-00639,2026-04-15,2026-04-13,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Camión,126.8,0,0.0,235.1,201.1,0,28,390.07
ENV-00640,2026-04-14,2026-04-13,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Camión,28.0,0,0.0,94.7,98.0,0,14,168.76
ENV-00641,2026-04-14,2026-04-13,SED-09,Huancayo,Junín,Sierra,Río Rápido,Moto,56.0,0,0.0,113.8,127.9,1,34,281.14
ENV-00642,2026-04-14,2026-04-13,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,30.6,0,0.0,93.2,87.2,0,36,241.66
ENV-00643,2026-04-17,2026-04-13,SED-09,Huancayo,Junín,Sierra,Río Rápido,Camión,74.1,1,24.5,160.3,191.9,1,12,290.66
ENV-00644,2026-04-16,2026-04-13,SED-09,Huancayo,Junín,Sierra,Río Rápido,Van,59.3,0,0.0,129.1,150.3,1,9,209.56
ENV-00645,2026-04-18,2026-04-13,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,176.7,0,0.0,275.9,256.1,0,32,492.35
ENV-00646,2026-04-19,2026-04-13,SED-09,Huancayo,Junín,Sierra,Costa Norte,Moto,249.9,0,0.0,317.3,320.0,0,27,608.43
ENV-00647,2026-04-17,2026-04-13,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,48.0,0,0.0,115.0,104.9,0,5,176.94
ENV-00648,2026-04-14,2026-04-13,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,79.2,0,0.0,154.0,153.7,0,22,285.76
ENV-00649,2026-04-18,2026-04-13,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Moto,184.2,0,0.0,248.4,270.3,0,29,496.53
ENV-00650,2026-04-16,2026-04-13,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Camión,164.3,1,2.3,288.3,363.2,1,35,524.21
ENV-00651,2026-04-15,2026-04-13,SED-10,Tarapoto,San Martín,Selva,Apu Express,Moto,8.0,0,0.0,63.4,55.5,0,29,179.3
ENV-00652,2026-04-16,2026-04-13,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Moto,58.1,0,0.0,116.1,131.5,1,5,195.16
ENV-00653,2026-04-18,2026-04-13,SED-10,Tarapoto,San Martín,Selva,Apu Express,Camión,71.3,0,0.0,156.3,184.6,1,24,277.75
ENV-00654,2026-04-19,2026-04-13,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Van,117.7,0,0.0,202.2,296.6,1,21,352.02
ENV-00655,2026-04-14,2026-04-13,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Moto,38.4,0,0.0,95.4,105.1,0,38,262.0
ENV-00656,2026-04-14,2026-04-13,SED-10,Tarapoto,San Martín,Selva,Apu Express,Moto,346.6,0,0.0,418.9,511.2,1,32,798.05
ENV-00657,2026-04-16,2026-04-13,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,107.7,0,0.0,189.6,207.6,0,4,281.18
ENV-00658,2026-04-17,2026-04-13,SED-11,Iquitos,Loreto,Selva,Río Rápido,Van,44.9,0,0.0,111.1,107.1,0,35,264.31
ENV-00659,2026-04-14,2026-04-13,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,25.1,1,14.6,90.6,113.8,1,27,248.8
ENV-00660,2026-04-16,2026-04-13,SED-11,Iquitos,Loreto,Selva,Río Rápido,Camión,18.1,0,0.0,80.6,89.4,0,37,222.21
ENV-00661,2026-04-13,2026-04-13,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,217.5,0,0.0,363.9,445.2,1,8,491.35
ENV-00662,2026-04-16,2026-04-13,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,139.4,0,0.0,229.2,223.3,0,12,363.08
ENV-00663,2026-04-18,2026-04-13,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,66.8,0,0.0,138.6,146.1,0,8,220.12
ENV-00664,2026-04-14,2026-04-13,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,35.4,0,0.0,99.2,81.3,0,21,203.73
ENV-00665,2026-04-15,2026-04-13,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,33.6,0,0.0,97.0,101.1,0,34,240.91
ENV-00666,2026-04-13,2026-04-13,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,49.2,0,0.0,116.5,107.3,0,40,287.59
ENV-00667,2026-04-16,2026-04-13,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Camión,129.7,0,0.0,239.2,272.3,1,26,389.12
ENV-00668,2026-04-17,2026-04-13,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,46.4,1,15.9,113.0,120.6,0,28,290.3
ENV-00669,2026-04-15,2026-04-13,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Moto,55.2,0,0.0,112.9,108.4,0,11,208.38
ENV-00670,2026-04-18,2026-04-13,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Moto,238.0,0,0.0,304.9,316.1,0,32,602.55
ENV-00671,2026-04-14,2026-04-13,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,101.5,0,0.0,181.9,194.0,0,23,329.06
ENV-00672,2026-04-16,2026-04-13,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,73.2,0,0.0,146.5,173.2,1,8,231.56
ENV-00673,2026-04-24,2026-04-20,SED-01,Lima,Lima,Costa,Costa Norte,Camión,37.7,0,0.0,108.5,141.0,1,18,198.65
ENV-00674,2026-04-24,2026-04-20,SED-01,Lima,Lima,Costa,Río Rápido,Moto,54.8,0,0.0,112.6,126.5,1,27,257.41
ENV-00675,2026-04-20,2026-04-20,SED-01,Lima,Lima,Costa,Apu Express,Camión,159.0,0,0.0,280.8,345.1,1,40,485.27
ENV-00676,2026-04-24,2026-04-20,SED-01,Lima,Lima,Costa,Apu Express,Moto,28.0,0,0.0,84.4,87.5,0,37,240.13
ENV-00677,2026-04-26,2026-04-20,SED-01,Lima,Lima,Costa,Río Rápido,Van,30.9,0,0.0,93.7,114.5,1,35,239.2
ENV-00678,2026-04-20,2026-04-20,SED-01,Lima,Lima,Costa,Costa Norte,Moto,157.4,1,37.6,220.3,290.0,1,25,480.81
ENV-00679,2026-04-23,2026-04-20,SED-01,Lima,Lima,Costa,Río Rápido,Camión,117.3,0,0.0,221.5,270.1,1,20,348.08
ENV-00680,2026-04-23,2026-04-20,SED-01,Lima,Lima,Costa,Costa Norte,Van,92.3,0,0.0,170.4,179.8,0,29,331.06
ENV-00681,2026-04-24,2026-04-20,SED-02,Piura,Piura,Costa,Costa Norte,Van,59.4,0,0.0,129.2,130.6,0,4,194.25
ENV-00682,2026-04-26,2026-04-20,SED-02,Piura,Piura,Costa,Apu Express,Van,118.1,0,0.0,202.6,219.6,0,6,306.17
ENV-00683,2026-04-24,2026-04-20,SED-02,Piura,Piura,Costa,Apu Express,Van,26.0,0,0.0,87.5,97.7,0,37,236.51
ENV-00684,2026-04-26,2026-04-20,SED-02,Piura,Piura,Costa,Apu Express,Van,122.8,0,0.0,208.5,282.8,1,36,407.65
ENV-00685,2026-04-20,2026-04-20,SED-02,Piura,Piura,Costa,Costa Norte,Van,52.8,0,0.0,121.0,139.1,1,36,281.65
ENV-00686,2026-04-23,2026-04-20,SED-02,Piura,Piura,Costa,Apu Express,Van,121.3,0,0.0,206.6,188.5,0,19,352.22
ENV-00687,2026-04-25,2026-04-20,SED-02,Piura,Piura,Costa,Apu Express,Moto,61.0,0,0.0,119.0,118.2,0,4,197.12
ENV-00688,2026-04-20,2026-04-20,SED-02,Piura,Piura,Costa,Río Rápido,Camión,81.1,0,0.0,170.1,182.0,0,28,307.74
ENV-00689,2026-04-23,2026-04-20,SED-03,Trujillo,La Libertad,Costa,Apu Express,Moto,238.7,0,0.0,305.6,335.8,0,21,569.76
ENV-00690,2026-04-23,2026-04-20,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,82.2,0,0.0,157.7,136.3,0,16,272.48
ENV-00691,2026-04-22,2026-04-20,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,156.6,0,0.0,250.7,344.8,1,30,449.82
ENV-00692,2026-04-25,2026-04-20,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Camión,148.9,0,0.0,266.4,295.7,0,18,398.8
ENV-00693,2026-04-25,2026-04-20,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,51.2,0,0.0,119.1,156.1,1,27,250.94
ENV-00694,2026-04-22,2026-04-20,SED-03,Trujillo,La Libertad,Costa,Apu Express,Moto,229.3,0,0.0,295.8,315.5,0,29,577.64
ENV-00695,2026-04-20,2026-04-20,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Moto,179.9,0,0.0,243.9,258.8,0,19,457.77
ENV-00696,2026-04-26,2026-04-20,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,284.5,0,0.0,459.0,535.4,1,35,695.6
ENV-00697,2026-04-22,2026-04-20,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Moto,129.1,1,13.8,190.6,230.4,1,16,401.98
ENV-00698,2026-04-25,2026-04-20,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Van,48.8,0,0.0,116.0,116.5,0,32,262.1
ENV-00699,2026-04-22,2026-04-20,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Van,21.7,0,0.0,82.1,73.2,0,36,225.65
ENV-00700,2026-04-25,2026-04-20,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Camión,239.0,0,0.0,394.4,310.9,0,5,520.72
ENV-00701,2026-04-21,2026-04-20,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Moto,167.2,0,0.0,230.6,191.3,0,18,431.76
ENV-00702,2026-04-20,2026-04-20,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Moto,108.2,0,0.0,168.6,188.1,0,22,337.97
ENV-00703,2026-04-20,2026-04-20,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Camión,36.6,0,0.0,107.0,95.7,0,26,221.55
ENV-00704,2026-04-25,2026-04-20,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Moto,30.9,0,0.0,87.4,89.2,0,17,183.28
ENV-00705,2026-04-24,2026-04-20,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,53.9,1,0.9,122.4,168.5,1,20,279.07
ENV-00706,2026-04-25,2026-04-20,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,120.2,0,0.0,205.2,230.5,1,14,334.74
ENV-00707,2026-04-23,2026-04-20,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Moto,105.7,0,0.0,166.0,179.1,0,17,317.91
ENV-00708,2026-04-21,2026-04-20,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,13.3,0,0.0,71.6,90.3,1,32,198.11
ENV-00709,2026-04-24,2026-04-20,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,60.4,0,0.0,130.4,141.3,0,9,211.53
ENV-00710,2026-04-24,2026-04-20,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Van,45.5,1,24.9,111.8,174.6,1,10,232.83
ENV-00711,2026-04-26,2026-04-20,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,54.6,1,16.7,123.3,171.1,1,40,342.29
ENV-00712,2026-04-26,2026-04-20,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Camión,19.3,0,0.0,82.4,97.4,1,40,233.78
ENV-00713,2026-04-21,2026-04-20,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,121.3,0,0.0,206.7,221.6,0,36,405.02
ENV-00714,2026-04-24,2026-04-20,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,56.0,0,0.0,125.0,144.6,1,40,299.8
ENV-00715,2026-04-22,2026-04-20,SED-06,Cusco,Cusco,Sierra,Río Rápido,Camión,131.0,0,0.0,241.0,253.5,0,38,428.54
ENV-00716,2026-04-21,2026-04-20,SED-06,Cusco,Cusco,Sierra,Apu Express,Van,34.0,1,30.4,97.5,117.5,1,26,261.82
ENV-00717,2026-04-21,2026-04-20,SED-06,Cusco,Cusco,Sierra,Apu Express,Van,64.8,0,0.0,135.9,132.9,0,17,244.25
ENV-00718,2026-04-26,2026-04-20,SED-06,Cusco,Cusco,Sierra,Costa Norte,Camión,126.2,0,0.0,234.2,233.8,0,34,407.55
ENV-00719,2026-04-23,2026-04-20,SED-06,Cusco,Cusco,Sierra,Apu Express,Van,77.7,0,0.0,152.2,175.8,1,31,311.02
ENV-00720,2026-04-23,2026-04-20,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,138.3,0,0.0,227.9,182.8,0,26,404.63
ENV-00721,2026-04-25,2026-04-20,SED-07,Puno,Puno,Sierra,Apu Express,Camión,106.5,1,41.1,206.2,265.8,1,40,435.65
ENV-00722,2026-04-25,2026-04-20,SED-07,Puno,Puno,Sierra,Río Rápido,Camión,15.8,0,0.0,77.4,87.6,1,28,190.25
ENV-00723,2026-04-22,2026-04-20,SED-07,Puno,Puno,Sierra,Río Rápido,Moto,38.1,1,12.0,95.0,113.9,1,7,210.26
ENV-00724,2026-04-23,2026-04-20,SED-07,Puno,Puno,Sierra,Apu Express,Camión,42.6,1,3.8,115.5,133.3,1,21,261.85
ENV-00725,2026-04-21,2026-04-20,SED-07,Puno,Puno,Sierra,Costa Norte,Camión,70.3,0,0.0,154.9,152.0,0,39,322.47
ENV-00726,2026-04-24,2026-04-20,SED-07,Puno,Puno,Sierra,Costa Norte,Van,18.5,0,0.0,78.1,84.7,0,24,182.68
ENV-00727,2026-04-20,2026-04-20,SED-07,Puno,Puno,Sierra,Río Rápido,Moto,90.2,0,0.0,149.7,151.2,0,21,302.49
ENV-00728,2026-04-22,2026-04-20,SED-07,Puno,Puno,Sierra,Río Rápido,Van,82.6,0,0.0,158.3,154.6,0,10,254.76
ENV-00729,2026-04-21,2026-04-20,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,216.8,0,0.0,326.0,333.3,0,6,483.8
ENV-00730,2026-04-21,2026-04-20,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Moto,52.0,0,0.0,109.6,124.0,1,8,193.48
ENV-00731,2026-04-25,2026-04-20,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,186.4,0,0.0,288.0,276.8,0,6,429.15
ENV-00732,2026-04-21,2026-04-20,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Moto,95.1,1,32.6,154.9,198.9,1,31,387.28
ENV-00733,2026-04-26,2026-04-20,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,40.6,0,0.0,105.7,85.7,0,7,169.75
ENV-00734,2026-04-22,2026-04-20,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,105.3,0,0.0,186.6,145.3,0,25,342.02
ENV-00735,2026-04-26,2026-04-20,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,15.4,0,0.0,74.2,77.6,0,25,180.16
ENV-00736,2026-04-22,2026-04-20,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,180.1,1,18.5,280.1,369.1,1,9,472.05
ENV-00737,2026-04-24,2026-04-20,SED-09,Huancayo,Junín,Sierra,Río Rápido,Camión,63.0,0,0.0,144.5,157.4,0,25,265.93
ENV-00738,2026-04-25,2026-04-20,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,120.2,0,0.0,205.2,203.7,0,16,340.9
ENV-00739,2026-04-20,2026-04-20,SED-09,Huancayo,Junín,Sierra,Río Rápido,Van,206.6,0,0.0,313.3,339.0,0,18,502.76
ENV-00740,2026-04-23,2026-04-20,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,116.1,0,0.0,200.2,204.1,0,41,411.15
ENV-00741,2026-04-22,2026-04-20,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,76.9,0,0.0,151.1,137.3,0,16,263.02
ENV-00742,2026-04-20,2026-04-20,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,94.7,0,0.0,173.4,171.3,0,38,363.25
ENV-00743,2026-04-23,2026-04-20,SED-09,Huancayo,Junín,Sierra,Costa Norte,Camión,99.2,1,11.3,195.9,235.2,1,31,394.74
ENV-00744,2026-04-20,2026-04-20,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,126.3,0,0.0,212.9,274.8,1,4,314.75
ENV-00745,2026-04-23,2026-04-20,SED-10,Tarapoto,San Martín,Selva,Apu Express,Camión,144.1,0,0.0,259.7,232.3,0,38,452.24
ENV-00746,2026-04-22,2026-04-20,SED-10,Tarapoto,San Martín,Selva,Apu Express,Van,112.0,0,0.0,194.9,168.2,0,40,400.51
ENV-00747,2026-04-22,2026-04-20,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Van,93.1,0,0.0,171.4,223.0,1,35,351.16
ENV-00748,2026-04-20,2026-04-20,SED-10,Tarapoto,San Martín,Selva,Apu Express,Moto,33.6,0,0.0,90.2,90.3,0,4,147.83
ENV-00749,2026-04-23,2026-04-20,SED-10,Tarapoto,San Martín,Selva,Apu Express,Camión,82.3,1,3.3,171.9,201.7,1,29,358.09
ENV-00750,2026-04-24,2026-04-20,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Van,124.3,0,0.0,210.4,243.3,1,16,348.42
ENV-00751,2026-04-21,2026-04-20,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Camión,240.8,1,27.1,396.9,523.4,1,29,643.3
ENV-00752,2026-04-21,2026-04-20,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Van,20.1,0,0.0,80.2,104.1,1,34,216.63
ENV-00753,2026-04-21,2026-04-20,SED-11,Iquitos,Loreto,Selva,Río Rápido,Van,37.2,0,0.0,101.5,161.2,1,22,210.2
ENV-00754,2026-04-25,2026-04-20,SED-11,Iquitos,Loreto,Selva,Costa Norte,Camión,29.6,1,24.6,97.0,130.9,1,26,253.88
ENV-00755,2026-04-24,2026-04-20,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,40.1,0,0.0,111.9,110.3,0,20,209.1
ENV-00756,2026-04-20,2026-04-20,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,84.1,0,0.0,160.1,153.1,0,30,319.3
ENV-00757,2026-04-22,2026-04-20,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,17.3,0,0.0,79.5,86.7,0,21,171.2
ENV-00758,2026-04-22,2026-04-20,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,87.6,0,0.0,164.5,184.8,1,12,269.83
ENV-00759,2026-04-20,2026-04-20,SED-11,Iquitos,Loreto,Selva,Río Rápido,Camión,107.1,0,0.0,207.0,214.2,0,29,357.62
ENV-00760,2026-04-23,2026-04-20,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,117.8,0,0.0,202.2,178.7,0,24,361.36
ENV-00761,2026-04-21,2026-04-20,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Camión,171.4,0,0.0,298.5,317.0,0,14,427.0
ENV-00762,2026-04-22,2026-04-20,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,145.1,1,21.7,236.4,274.8,1,4,393.66
ENV-00763,2026-04-21,2026-04-20,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Camión,93.2,0,0.0,187.3,177.5,0,40,366.69
ENV-00764,2026-04-23,2026-04-20,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Camión,108.5,1,1.9,209.1,231.8,0,8,340.13
ENV-00765,2026-04-25,2026-04-20,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,125.8,0,0.0,212.2,277.5,1,25,378.93
ENV-00766,2026-04-24,2026-04-20,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,95.6,0,0.0,174.5,160.7,0,37,361.81
ENV-00767,2026-04-20,2026-04-20,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Moto,18.2,0,0.0,74.2,73.7,0,8,132.63
ENV-00768,2026-04-20,2026-04-20,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Camión,99.7,0,0.0,196.6,195.4,0,19,313.44
ENV-00769,2026-04-28,2026-04-27,SED-01,Lima,Lima,Costa,Río Rápido,Camión,90.2,0,0.0,183.1,220.6,1,7,259.08
ENV-00770,2026-04-28,2026-04-27,SED-01,Lima,Lima,Costa,Costa Norte,Camión,74.0,0,0.0,160.1,211.1,1,32,307.38
ENV-00771,2026-04-29,2026-04-27,SED-01,Lima,Lima,Costa,Río Rápido,Van,33.7,1,46.6,97.1,143.0,1,16,230.27
ENV-00772,2026-05-03,2026-04-27,SED-01,Lima,Lima,Costa,Apu Express,Van,45.8,0,0.0,112.2,121.4,0,41,284.51
ENV-00773,2026-05-02,2026-04-27,SED-01,Lima,Lima,Costa,Costa Norte,Moto,117.2,1,4.1,178.1,251.6,1,25,408.48
ENV-00774,2026-05-03,2026-04-27,SED-01,Lima,Lima,Costa,Río Rápido,Van,135.2,0,0.0,224.0,284.8,1,9,346.25
ENV-00775,2026-05-03,2026-04-27,SED-01,Lima,Lima,Costa,Río Rápido,Van,124.1,0,0.0,210.2,291.9,1,26,379.02
ENV-00776,2026-04-29,2026-04-27,SED-01,Lima,Lima,Costa,Apu Express,Van,102.4,0,0.0,183.0,227.3,1,40,383.32
ENV-00777,2026-05-03,2026-04-27,SED-02,Piura,Piura,Costa,Río Rápido,Van,110.6,0,0.0,193.2,203.4,0,4,286.43
ENV-00778,2026-04-28,2026-04-27,SED-02,Piura,Piura,Costa,Costa Norte,Camión,81.4,0,0.0,170.7,182.5,0,38,339.41
ENV-00779,2026-04-29,2026-04-27,SED-02,Piura,Piura,Costa,Costa Norte,Moto,76.2,0,0.0,135.0,141.3,0,7,233.86
ENV-00780,2026-04-30,2026-04-27,SED-02,Piura,Piura,Costa,Río Rápido,Camión,78.8,0,0.0,167.0,154.8,0,12,254.11
ENV-00781,2026-04-30,2026-04-27,SED-02,Piura,Piura,Costa,Río Rápido,Camión,29.1,1,10.3,96.4,112.6,1,35,280.93
ENV-00782,2026-05-02,2026-04-27,SED-02,Piura,Piura,Costa,Apu Express,Van,50.6,0,0.0,118.2,108.3,0,29,255.98
ENV-00783,2026-05-02,2026-04-27,SED-02,Piura,Piura,Costa,Costa Norte,Van,94.5,0,0.0,173.2,193.2,0,7,266.85
ENV-00784,2026-04-29,2026-04-27,SED-02,Piura,Piura,Costa,Río Rápido,Camión,33.5,0,0.0,102.6,115.2,1,10,166.28
ENV-00785,2026-05-03,2026-04-27,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,66.5,0,0.0,138.1,158.5,1,24,269.12
ENV-00786,2026-05-03,2026-04-27,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,107.7,0,0.0,189.6,170.3,0,10,299.87
ENV-00787,2026-04-27,2026-04-27,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,87.4,0,0.0,164.2,197.2,1,9,260.14
ENV-00788,2026-05-02,2026-04-27,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,263.2,0,0.0,384.0,404.5,0,8,573.6
ENV-00789,2026-04-30,2026-04-27,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Camión,72.8,0,0.0,158.3,160.2,0,18,261.75
ENV-00790,2026-04-28,2026-04-27,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Camión,255.8,0,0.0,418.3,578.2,1,26,616.13
ENV-00791,2026-04-28,2026-04-27,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,86.1,1,13.1,177.3,218.6,1,4,287.37
ENV-00792,2026-04-30,2026-04-27,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,123.6,0,0.0,209.5,277.1,1,41,424.52
ENV-00793,2026-05-02,2026-04-27,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Moto,41.4,0,0.0,98.5,87.7,0,28,236.39
ENV-00794,2026-05-02,2026-04-27,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,48.2,1,8.0,115.3,146.3,1,17,259.52
ENV-00795,2026-04-28,2026-04-27,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Camión,74.1,0,0.0,160.2,143.5,0,5,223.86
ENV-00796,2026-04-28,2026-04-27,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Camión,108.2,0,0.0,208.6,217.5,0,12,306.95
ENV-00797,2026-05-03,2026-04-27,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Camión,12.1,1,13.0,72.2,99.3,1,15,188.28
ENV-00798,2026-04-30,2026-04-27,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Van,172.0,0,0.0,270.0,278.7,0,26,465.17
ENV-00799,2026-04-29,2026-04-27,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Moto,66.3,0,0.0,124.6,138.6,0,4,206.8
ENV-00800,2026-04-30,2026-04-27,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Camión,113.2,0,0.0,215.8,210.7,0,41,405.87
ENV-00801,2026-04-27,2026-04-27,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,163.0,0,0.0,258.7,348.7,1,32,467.52
